pixels,pixel_max_d2fdlnλ2,chunk_id,fit_min_λ,fit_max_λ,fit_λc,fit_depth,fit_σ²,fit_a,fit_b,fit_covar,fit_χ²_per_dof,fit_converged,λ_near_center,f_near_center,dfdlnλ_near_center,df2dlnλ2_near_center,λ_min_flux,dfdlnλ_min_flux
4870:4922,4897,1,5207.140289615809,5207.646628794865,5207.400309161284,0.03791321675117502,0.051397711743570516,1.1296859890261577,0.009094715221744636,[0.08898085655074796 0.017440026969442246 1.961443272184969 2.6859292584678416 0.010220712079619717; 0.017440026969442215 0.09069328115413214 0.3672800262380241 0.47044092906202195 0.04745562642913738; 1.9614432721849695 0.3672800262380225 43.270115622560176 59.12731648763488 0.2165466677701835; 2.685929258467837 0.4704409290620184 59.12731648763477 81.71293089685567 0.27747857798239167; 0.010220712079619708 0.047455626429137386 0.21654666777018455 0.2774785779823939 0.02561308801972586],0.0004551555503229505,true,5207.403196497242,1.0871186114814617,543.2345776919573,12663.814815460857,5207.360299898894,543.1302575933033
5119:5173,5145,1,5209.564875300137,5210.090689063003,5209.822929136482,0.05846843556531299,0.06250963501870957,1.1404417915759604,0.00627976832332512,[0.13894812507285953 -0.01098785809577918 1.9363254705130373 2.629365369135053 -0.008620693233222308; -0.010987858095779375 0.05672844299666292 -0.1596380302101649 -0.20555781537569523 0.03976140016603917; 1.9363254705130366 -0.15963803021016076 26.996451204977735 36.60167801012801 -0.12477038836394287; 2.6293653691350536 -0.20555781537569118 36.601678010128026 50.04197706335198 -0.16060518951073782; -0.00862069323322244 0.039761400166039164 -0.12477038836394572 -0.1606051895107406 0.028581757586564973],0.0007442253449151758,true,5209.8180448896655,1.0739684402097858,72.84487827569357,16506.176147303217,5209.813631700467,72.83089603898092
5319:5365,5343,1,5211.512333681124,5211.960249108751,5211.740906071087,0.011632195248872292,0.040312797856217567,1.167660465635777,0.005239151676495982,[0.1027231520191784 0.046633823492537196 7.332089410232864 9.782041649860863 0.01039362248927566; 0.04663382349253777 0.8402124590986668 2.9911795830253425 3.736389049770173 0.16844675698968128; 7.332089410232864 2.991179583025314 523.8283522235869 697.4555214310873 0.6749634415623191; 9.782041649860865 3.736389049770139 697.4555214310874 939.0476211389846 0.8433243490444937; 0.010393622489275773 0.16844675698968123 0.6749634415623247 0.8433243490445002 0.034804904210619866],3.613697546417753e-5,true,5211.746028686842,1.154229648579218,342.2170749193145,5012.791773664024,5211.677759927561,342.1514118355016
5449:5475,5461,1,5212.778181628764,5213.031351218293,5212.89693816837,0.0003059858802030098,0.015645970022681168,1.1803865561172942,0.0051610312748579055,[0.2958589052012239 -0.3615559000955324 814.8546732268152 1034.5034361825976 -0.016450988405557088; -0.3615559001083115 1401.9758579564232 -24481.39079936219 -29242.413096774817 20.26898230175556; 814.8546732270319 -24481.39079932681 2.6386608986225375e6 3.31512941844914e6 -384.8064146075368; 1034.5034361828548 -29242.41309673013 3.3151294184490945e6 4.197614017237406e6 -459.5776761882839; -0.016450988405741853 20.268982301755045 -384.8064146080397 -459.57767618891967 0.2988835790066258],3.3490467142977887e-9,true,5212.895029131624,1.1800338909252068,269.61215590387764,297.27549725915856,5211.988085376119,269.5604311691976
182:232,207,2,5205.64237074901,5206.133236222227,5205.888362064983,0.04435926010932689,0.04826799757541546,0.8530446216220599,0.007514795204036692,[0.06773154185569945 0.0016578644211406545 1.6811113453776958 2.323372530841219 0.0011795066930857978; 0.0016578644211406885 0.08089723924671827 0.028486045612325338 0.03572397760836865 0.052675203299826646; 1.6811113453776958 0.02848604561232449 41.757102162087136 57.580132203253434 0.021049237014069057; 2.32337253084122 0.035723977608367506 57.58013220325346 80.2952088529086 0.026512111063682384; 0.0011795066930858195 0.05267520329982664 0.021049237014069598 0.026512111063683116 0.035410072798813245],0.0003502425602843931,true,5205.887803485619,0.8154815768961629,255.78395242952337,11808.842177056487,5205.866143110402,255.73481873816874
334:386,361,2,5207.134601787589,5207.645101879735,5207.399782725448,0.03915540344254032,0.052295384220449014,0.8636947970556554,0.012809655059168324,[0.0677286772512499 0.02412535494413609 1.8850724441638498 2.5791775708700384 0.014380672833220207; 0.024125354944136455 0.11467890114727042 0.6432547274940287 0.8237991294162514 0.061272783116525245; 1.8850724441638502 0.6432547274940177 52.510084385717526 71.70109477360934 0.38564174449900457; 2.579177570870036 0.8237991294162388 71.70109477360927 99.03108633204464 0.49405876411310545; 0.014380672833220415 0.061272783116525245 0.3856417444990108 0.49405876411311267 0.03375195435271931],0.0005952855701004837,true,5207.399669143127,0.8300833190246142,472.0347235678468,9831.294280449152,5207.351655655777,471.94407623334024
580:636,608,2,5209.549659915817,5210.09942924582,5209.824851621722,0.06552233142451218,0.0651005544406925,0.8615117369793988,-0.006493881526951735,[0.08325521753944064 0.00033827671513713726 1.3575003906730987 1.8806728349355186 0.0003015798066070605; 0.0003382767151371221 0.05187125391858047 0.010330671112373778 0.014110581579829811 0.038601667646733485; 1.3575003906730985 0.01033067111237403 22.146879650965808 30.62672627214717 0.008506219770904122; 1.8806728349355184 0.01411058157983015 30.62672627214716 42.75269072603462 0.011541886584031939; 0.00030157980660704955 0.038601667646733485 0.008506219770903942 0.011541886584031696 0.029549642359295605],0.000862735344479917,true,5209.824544580818,0.8052859745468276,-246.5253818590573,13455.920801513335,5209.842865540453,-246.4780626170601
781:827,803,2,5211.522939118148,5211.974535353508,5211.743569097107,0.011202863990768626,0.040333746591178776,0.8793246217235648,0.007002442991308341,[0.07102807757724655 -0.037868190670250046 7.032012546462322 9.421780487975486 -0.008365094060364182; -0.03786819067024799 1.152498434835685 -4.469902264469718 -5.628278003195803 0.22119686821522647; 7.032012546462323 -4.469902264469937 697.1413759123551 931.7023831345695 -0.9669633151314845; 9.421780487975488 -5.6282780031961295 931.7023831345696 1259.716132872142 -1.217130456550969; -0.008365094060363787 0.22119686821522652 -0.9669633151314422 -1.2171304565509056 0.043793598977682674],3.0626956917021263e-5,true,5211.738919926364,0.8695443520834572,225.64935324491827,3617.3245055524817,5211.676539746511,225.6060566202906
1270:1316,1293,2,5216.32360344621,5216.77519968157,5216.545323031415,0.011996336268269422,0.04173473356043214,0.9048535872768763,0.004158805343781236,[0.08345381425093532 -0.03328765611378337 7.486463618136523 9.947849299404547 -0.007620254277628889; -0.0332876561137832 1.0807508405083073 -3.369109674050635 -4.213935682869296 0.21718607357777434; 7.48646361813652 -3.3691096740506055 672.1439441787475 891.2190225634538 -0.7610044223520376; 9.947849299404549 -4.213935682869305 891.2190225634542 1194.3335607039921 -0.9516359801837397; -0.00762025427762885 0.2171860735777743 -0.7610044223520436 -0.9516359801837376 0.04493639227970951],2.4494811522364905e-5,true,5216.54940156389,0.8941113253761747,208.8741330262843,3886.7015781261985,5216.495660846002,208.8340921500535
1383:1428,1404,2,5217.43295941568,5217.874738341575,5217.642475811995,0.013529150320203659,0.04140519885420024,0.9112360193930292,0.006623268973467192,[0.09888621884915519 -0.10245414263204444 7.846602472758375 10.302795571969103 -0.02673206727720899; -0.1024541426320378 1.017440051457107 -8.618111308881458 -10.671537453692997 0.23875206283607503; 7.846602472758374 -8.618111308881986 623.2146870912704 816.4827944388422 -2.2358408811416597; 10.302795571969103 -10.671537453693688 816.4827944388426 1080.6003495456832 -2.7678874915322877; -0.02673206727720744 0.23875206283607522 -2.235840881141537 -2.767887491532127 0.05749395864578337],6.3977119203279e-5,true,5217.639122914431,0.898996655635701,221.5106784832958,4457.98866848051,5217.589434434949,221.4682240842822
1496:1539,1517,2,5218.54231538515,5218.964459692116,5218.751331138841,0.008611729813172684,0.03713091455741519,0.9176815329700988,0.0025992416744324513,[0.09582792803899953 -0.024757296216378677 11.843371459701036 15.624852552900704 -0.004613230881229245; -0.024757296216380925 2.022216758502697 -3.678013337651619 -4.5730429903313485 0.32841515178827907; 11.84337145970104 -3.6780133376512367 1464.7495989492763 1928.6256912404997 -0.671000718790209; 15.62485255290069 -4.573042990330919 1928.6256912404974 2565.399708474067 -0.8341459483559072; -0.004613230881229606 0.32841515178827907 -0.6710007187902711 -0.834145948355977 0.05486466150600793],7.732616615029559e-6,true,5218.748478883901,0.9098572887693316,82.2286648935123,3151.7040109586474,5218.722388659499,82.21290845865626
1582:1615,1600,2,5219.3866039990835,5219.710575211407,5219.568232151388,0.0005603532432109712,0.01998068658963925,0.9247011370310038,0.016144959591261616,[0.30972581306490066 10.385521209268278 294.5409425449209 374.92762800615276 0.21220509816805638; 10.385521209267782 420.00733369590046 7868.528794969755 9650.04027947903 8.332595853779614; 294.54094254493396 7868.528794970645 336532.26654156303 437523.01573044143 167.90662665376018; 374.9276280061726 9650.04027948028 437523.015730444 577897.2269054914 205.7599595402961; 0.21220509816804775 8.332595853779658 167.90662665374353 205.75995954027252 0.16966108611572545],5.734626357265304e-8,true,5219.563315569441,0.9241239727191356,665.4934559215263,337.5076629650018,5217.591527877052,665.3659319988058
1733:1773,1752,2,5220.869017728198,5221.261710106772,5221.057118821874,0.001061151536106051,0.031202185407281466,0.9362211847135042,0.003475729828657763,[0.08822783277417857 -0.543207983719828 89.02793463432327 117.41080737188499 -0.015389688217799468; -0.5432079837198873 117.12282249705387 -920.9634364835646 -1139.1011620553372 2.770621888799624; 89.02793463432346 -920.9634364835056 91114.9370162021 119662.82811471965 -24.316659881685084; 117.41080737188518 -1139.101162055258 119662.8281147196 158940.6678002964 -30.072219373097976; -0.015389688217800852 2.7706218887996226 -24.31665988168646 -30.072219373099824 0.06745794660705387],2.0352589032854853e-7,true,5221.05554660802,0.9352367973850881,143.51708842933644,458.98766390817553,5220.742864809108,143.48959946951982
1792:1823,1809,2,5221.448238986594,5221.752575579989,5221.6183556293645,0.0003841566031171349,0.026075193404826762,0.9390338125721245,0.007938678336753189,[0.9844463981688678 48.21365622763355 1720.6917625554347 2039.4324138769066 0.5752790699762065; 48.2136562276624 3166.7878252259625 67905.71670406834 78080.57082526661 36.893963872709776; 1720.6917625548458 67905.7167039889 3.3406111796425325e6 4.0054480604179422e6 828.6091969196104; 2039.4324138761253 78080.5708251684 4.0054480604177965e6 4.833905073348478e6 952.3910390419279; 0.5752790699765187 36.89396387270824 828.6091969205015 952.3910390430326 0.43490185190180763],9.588729377679779e-8,true,5221.615133247487,0.9386551528094916,332.4720279752616,204.60080627309085,5219.990154177114,332.4083458073368
1867:1902,1885,2,5222.184537196419,5222.528143027671,5222.357697143743,0.0005889599120057244,0.03244592088502469,0.9435907564439333,0.005456982724045148,[0.37481809075626465 5.40093637095498 618.350808179799 759.48378383152 0.07517470746733482; 5.400936370954301 861.6311952177285 1725.035677031764 2013.9197837807249 11.801229724427735; 618.3508081798043 1725.0356770328362 1.0861842719735226e6 1.334009473453765e6 25.776010457900888; 759.4837838315268 2013.9197837820975 1.334009473453765e6 1.6471238809628822e6 30.105107321281928; 0.0751747074673255 11.801229724427737 25.77601045788622 30.105107321263137 0.16429619215687757],2.201780110415489e-8,true,5222.361248766777,0.9430578978664753,232.92854668483324,260.91214552796083,5221.468501722697,232.88394072077276
1943:1975,1960,2,5222.930652715709,5223.244806618568,5223.094233604678,0.000595401159947038,0.02438247879534399,0.9470500569677185,0.0047543613061962215,[0.28591179527656424 5.82700521526678 455.24474440926883 569.8946403761007 0.11059612756909964; 5.827005215266951 561.9313269259773 5806.321295816467 6917.004934058172 10.126885277675887; 455.24474440926775 5806.321295816182 752283.4078478976 943435.3978954732 114.47428325789679; 569.8946403760993 6917.004934057812 943435.3978954734 1.1916408013129234e6 136.37629316101228; 0.1105961275691027 10.126885277675886 114.47428325790185 136.37629316101868 0.18613412427995385],4.5501227877370294e-8,true,5223.097546976603,0.9465120659117339,205.35370876728408,331.6630378963933,5222.478383291466,205.31438997617502
2016:2060,2034,2,5223.647316306606,5224.079277923037,5223.806867388314,0.0016308366861752697,0.07406094090413155,0.9504831957046302,0.0028493982788077715,[1.2651278770798375 -50.31575159546619 901.0214129871167 976.8999018861236 -0.9910083801518953; -50.31575159546241 2515.926935724279 -36783.066155597735 -38838.83327234922 49.20937985927942; 901.0214129871097 -36783.066155600114 643471.8304795024 695609.5268792417 -723.9002850492858; 976.8999018861232 -38838.83327235206 695609.5268792467 755900.6468638435 -763.5542725343681; -0.9910083801518248 49.20937985927969 -723.900285049242 -763.5542725343153 0.9652222013423338],4.904618059434724e-6,true,5223.824027876964,0.9489839344134458,133.16806764822823,343.0826477324063,5223.4358763090295,133.14257425207828
2092:2123,2107,2,5224.393431825895,5224.69776841929,5224.540363822395,0.0004504317379640487,0.021177766015731,0.9529251309860125,0.0056252884126994284,[0.17771112272476558 1.103150251515558 394.6653219818341 507.58319399697467 0.012500971725463755; 1.1031502515171785 706.7528078209577 -6207.03432902836 -7519.209656599262 10.786822534001852; 394.66532198181415 -6207.034329032089 983957.1735171084 1.2578999212607995e6 -104.75697398182197; 507.58319399694966 -7519.209656604042 1.2578999212608007e6 1.6218865772600784e6 -126.88877510203748; 0.012500971725488527 10.78682253400189 -104.75697398176547 -126.88877510196504 0.16853534174252383],7.9739040101648e-10,true,5224.540691467861,0.952510641732204,239.3222457247966,275.8589938959559,5223.673138656387,239.2764345937907
2203:2240,2222,2,5225.483153176437,5225.846393626617,5225.669801621103,0.0009926133622319346,0.028143917176616212,0.9561343823804554,0.0001286401075725042,[0.12419603230575248 0.8030805092795958 128.70788823420594 167.50986182112686 0.02217552273635754; 0.8030805092795748 138.32858681250295 820.5062424613834 1005.4663559247399 3.432572628151818; 128.7078882342059 820.5062424614007 133454.45109317038 173381.26787667515 22.706357004285124; 167.5098618211269 1005.4663559247638 173381.26787667518 227481.9356651142 27.82396185798305; 0.022175522736357003 3.432572628151819 22.70635700428469 27.823961857982447 0.08747682195931361],1.3163671727661648e-7,true,5225.669682056259,0.9551979533086468,5.448356882748558,488.41781265333964,5225.65852694123,5.447314267537625
2272:2301,2287,2,5226.160547529476,5226.445249503942,5226.309469794865,0.0012440124491894216,0.020850048006893416,0.9569194345506844,0.00247763670659771,[0.325914053447162 2.3402400243899883 266.0134389194062 331.1899588936647 0.11244108654017845; 2.3402400243898076 133.79143921138592 1687.3278318077707 1999.5070955993938 5.971847293203848; 266.0134389194065 1687.3278318079174 217601.45612849027 270838.68934050656 81.97344513498486; 331.18995889366556 1999.5070955995834 270838.689340507 339337.20089045435 97.13792331490441; 0.11244108654017038 5.971847293203851 81.9734451349783 97.13792331489593 0.271442200858874],2.056482986053217e-8,true,5226.307807171441,0.9557623652550773,105.77343841661579,799.2623528398145,5226.1754683492245,105.75319950579735
2330:2365,2347,2,5226.729951478407,5227.073557309659,5226.896460409165,0.002899703585773107,0.02555676498658189,0.9600444419070501,0.007887081868270534,[0.13457362881543514 -0.19159884554468842 48.01536949799002 62.46747236399443 -0.01822446325328425; -0.19159884554470435 16.055077477386106 -111.25001952332737 -136.5002449913552 1.2889268882291323; 48.015369497990065 -111.25001952332195 17256.861390249513 22389.888947105886 -9.94113817491939; 62.4674723639944 -136.50024499134815 22389.888947105854 29329.39361275975 -12.194934761077082; -0.018224463253285555 1.2889268882291323 -9.941138174919834 -12.194934761077661 0.10620213558829986],9.613171479853954e-7,true,5226.896845739301,0.9573216334761226,335.1103828432331,1540.2305820515119,5226.679274171285,335.04626882539895
2464:2536,2512,2,5228.0454709466285,5228.752317228061,5228.512051444639,0.0696028052522653,0.10000000000000002,0.9875273807128653,0.04413483977911292,[0.1279915320887808 0.17071742179425442 1.6282242599967716 1.9108389441079052 0.10381510122840452; 0.1707174217942539 0.24672531716234028 2.1657103378846125 2.4762928635616035 0.1484605086766464; 1.6282242599967716 2.1657103378846196 20.722410454469873 24.303376144940913 1.31831052000984; 1.9108389441079083 2.476292863561616 24.303376144940948 29.077169331127866 1.5007349742541365; 0.1038151012284042 0.14846050867664634 1.3183105200098355 1.5007349742541285 0.09017917101305771],38.38348013302947,true,5228.516701800917,0.9188901146393038,1945.3958264432974,7316.676778470166,5228.25081663401,1945.0237428479732
2618:2657,2637,2,5229.557336604137,5229.940211673246,5229.744440406389,0.002043776074655335,0.031500860803342794,0.9798912111445047,0.01123807387818224,[0.12203805104465555 0.05345165389224604 59.63192190307524 77.66936303581645 0.0007302940123704625; 0.053451653892370665 34.216781009819 -159.79995099577278 -196.48902385767713 1.5616420831955065; 59.63192190307457 -159.79995099583266 30164.27606453295 39156.67102795245 -8.137898521739531; 77.66936303581558 -196.48902385775727 39156.671027952456 51318.60128533234 -10.001942564882484; 0.0007302940123761403 1.5616420831955085 -8.137898521736817 -10.00194256487885 0.07318165009321348],6.179850044317868e-7,true,5229.743865483959,0.977907705706684,491.16962860048784,926.8317253407366,5229.213920710629,491.07570535515856
2764:2813,2787,2,5230.99066378593,5231.471711949683,5231.22024746573,0.011122701813679511,0.04510006258415608,0.9862089207611591,0.0026682903927887475,[0.07175546520586962 -0.0828496016463498 6.378302069339201 8.545440270089973 -0.015950349875336837; -0.08284960164635129 1.1246864722656023 -7.660837542082011 -9.624757713879815 0.192704987939971; 6.378302069339202 -7.660837542081893 567.4640670442122 758.2930279272375 -1.4692969104852907; 8.545440270089973 -9.62475771387966 758.2930279272373 1025.8078038353322 -1.8456729499688023; -0.015950349875337094 0.19270498793997093 -1.4692969104853109 -1.845672949968829 0.034050833261335],6.267722649296671e-5,true,5231.21646190361,0.9753143934541195,77.89429494135202,3686.298960671115,5231.19533114461,77.87940462801244
3075:3128,3102,2,5234.043847029339,5234.564164430949,5234.305898573532,0.03291863559882673,0.05621089412152527,0.9946324317218599,0.006532419873587916,[0.08688909187411471 0.006854950389249215 2.5248973275434077 3.411915609405913 0.003168665786057895; 0.006854950389248905 0.1547649736564069 0.1712232758858506 0.21554154579256196 0.06461778493143869; 2.524897327543408 0.17122327588586472 73.41913235406298 99.02003908119711 0.08046343646596567; 3.4119156094059115 0.21554154579256135 99.02003908119704 134.91528740338148 0.10139930580273432; 0.0031686657860577655 0.06461778493143869 0.08046343646595971 0.10139930580273473 0.02777454602817156],0.0002216500535961576,true,5234.3089143848765,0.9620673540170781,357.1965979645219,9029.966861348565,5234.269357584342,357.1283563010052
3253:3291,3273,2,5235.791328113991,5236.164385873636,5235.982936053113,0.0027466557256846857,0.030568299220454582,1.0144632081575573,0.0021615224560786045,[0.14611334157488015 0.35568910360434103 51.29393122985171 66.3413408817042 0.024978380598454863; 0.35568910360434175 19.3462707040529 111.23238314451419 135.65765604714716 1.236885539831369; 51.29393122985169 111.23238314451328 18025.433870767443 23281.48109831781 7.906086559092144; 66.34134088170427 135.65765604714625 23281.481098317843 30346.463601459636 9.64253976437423; 0.024978380598454888 1.236885539831369 7.906086559092196 9.642539764374279 0.08109065503631516],1.3431970535912977e-6,true,5235.987674303278,1.011729261214966,117.57562136288388,1331.0321425287157,5235.8993401319185,117.55316588352207
3328:3373,3351,2,5236.527626323817,5236.969405249712,5236.753644344617,0.0052836304042392,0.04331664042218758,1.0213901846954376,0.014620009496306974,[0.13755842443098867 0.2426637662684108 24.356085694006733 31.426287698470635 0.022579795285954045; 0.24266376626835706 6.412019528619976 26.87002309196561 32.58682188229668 0.558770003928248; 24.35608569400688 26.870023091975213 4357.672773263267 5619.576462609822 2.603676209415748; 31.426287698470826 32.586821882309096 5619.5764626098235 7310.730207120049 3.1596383307358904; 0.022579795285949392 0.5587700039282488 2.603676209414915 3.159638330734814 0.04990462433994653],7.261939307908502e-6,true,5236.7534244414965,1.0160286102941543,667.1132830785874,1900.3955690786077,5236.402385271582,666.9858881853098
3426:3452,3438,2,5237.489722651321,5237.744972697395,5237.594217416393,0.00028832305257926353,0.01785397948547805,1.0329974310951706,0.01096566412661569,[0.2518718886975967 20.065641609636273 76.4212198378346 168.5879012959792 0.2443703281610448; 20.06564160962337 5840.546575836502 -154225.76926494006 -174662.62410777374 75.89731776211062; 76.42121983832271 -154225.76926489727 6.082820008901431e6 7.155454256215947e6 -2059.0865658944213; 168.5879012965495 -174662.6241077201 7.155454256215808e6 8.490235209708247e6 -2329.4653071889943; 0.2443703281608735 75.89731776210942 -2059.086565894944 -2329.4653071896537 0.9954610748959218],4.1281405658839496e-8,true,5237.607530364894,1.0328627146527016,513.0512617298649,232.59788949698063,5235.401786955788,512.9532858274722
